t,Va,Vb,Vc,Ia,Ib,Ic,Fault
0.1231,314.839852,-213.2258607,-101.6139913,9830.688569,-6693.360848,-3137.327721,0
0.1232,316.70858,-205.568252,-111.140328,9890.326361,-6454.882867,-3435.443494,0
0.1233,318.2647548,-197.7077722,-120.5569826,9940.203593,-6210.034697,-3730.168896,0
0.1234,319.5068407,-189.6521787,-129.8546621,9980.271041,-5959.057972,-4021.21307,0
0.1235,320.433612,-181.4094214,-139.0241906,10010.48916,-5702.200376,-4308.288788,0
0.1236,321.044154,-172.9876349,-148.0565191,10030.82814,-5439.715397,-4591.112743,0
0.1237,321.3378641,-164.3951305,-156.9427336,10041.2679,-5171.862076,-4869.405821,0
0.1238,321.3144526,-155.6403879,-165.6740647,10041.79813,-4898.904751,-5142.893381,0
0.1239,320.9739425,-146.7320471,-174.2418954,10032.41832,-4621.112798,-5411.305523,0
0.124,320.3166699,-137.6788995,-182.6377704,10013.13772,-4338.760365,-5674.377357,0
0.1241,319.3432834,-128.4898794,-190.853404,9983.975362,-4052.1261,-5931.849263,0
0.1242,318.0547436,-119.1740553,-198.8806883,9944.960022,-3761.492875,-6183.467147,0
0.1243,316.4523222,-109.7406208,-206.7117014,9896.130203,-3467.147511,-6428.982692,0
0.1244,314.5376006,-100.1988855,-214.338715,9837.534096,-3169.380491,-6668.153605,0
0.1245,312.3124683,-90.5582661,-221.7542022,9769.229528,-2868.485675,-6900.743853,0
0.1246,309.7791213,-80.82827659,-228.9508448,9691.283906,-2564.76001,-7126.523897,0
0.1247,306.9400598,-71.01851932,-235.9215405,9603.774155,-2258.503236,-7345.270919,0
0.1248,303.7980854,-61.13867535,-242.6594101,9506.786636,-1950.017593,-7556.769043,0
0.1249,300.3562991,-51.19849488,-249.1578042,9400.417063,-1639.607517,-7760.809545,0
0.125,296.6180973,-41.20778769,-255.4103096,9284.77041,-1327.579347,-7957.191063,0
0.1251,292.5871693,-31.17641338,-261.4107559,9159.960807,-1014.241016,-8145.719791,0
0.1252,288.267493,-21.11427172,-267.1532213,9026.111426,-699.9017521,-8326.209674,0
0.1253,283.6633316,-11.03129282,-272.6320388,8883.35436,-384.8717695,-8498.482591,0
0.1254,278.7792287,-0.937427362,-277.8418013,8731.830493,-69.46196487,-8662.368528,0
0.1255,273.6200043,9.15736322,-282.7773676,8571.68936,246.0163903,-8817.705751,0
0.1256,268.1907501,19.24311659,-287.4338667,8403.089003,561.251957,-8964.34096,0
0.1257,262.4968239,29.30987933,-291.8067033,8226.195808,875.9336358,-9102.129444,0
0.1258,256.5438451,39.34771675,-295.8915619,8041.184348,1189.750874,-9230.935222,0
0.1259,250.3376885,49.34672273,-299.6844112,7848.237207,1502.393971,-9350.631179,0
0.126,243.8844788,59.29702945,-303.1815083,7647.544801,1813.554388,-9461.099189,0
0.1261,237.1905846,69.18881717,-306.3794017,7439.305189,2122.925044,-9562.230233,0
0.1262,230.2626119,79.01232387,-309.2749357,7223.723877,2430.200631,-9653.924508,0
0.1263,223.1073978,88.75785495,-311.8652527,7001.01362,2735.077902,-9736.091522,0
0.1264,215.7320036,98.41579274,-314.1477964,6771.394205,3037.255982,-9808.650187,0
0.1265,208.143708,107.976606,-316.1203141,6535.092238,3336.436657,-9871.528895,0
0.1266,200.3499997,117.4308594,-317.7808592,6292.340921,3632.324672,-9924.665593,0
0.1267,192.3585701,126.7692228,-319.1277929,6043.379821,3924.628021,-9968.007842,0
0.1268,184.1773059,135.9824802,-320.1597861,5788.454632,4213.058235,-10001.51287,0
0.1269,175.8142809,145.0615393,-320.8758202,5527.816934,4497.33067,-10025.1476,0
0.127,167.2777484,153.9974402,-321.2751886,5261.723945,4777.164783,-10038.88873,0
0.1271,158.576133,162.7813642,-321.3574972,4990.438267,5052.284411,-10042.72268,0
0.1272,149.718022,171.4046427,-321.1226647,4714.227627,5322.418043,-10036.64567,0
0.1273,140.7121575,179.8587655,-320.570923,4433.36461,5587.299092,-10020.6637,0
0.1274,131.5674271,188.1353893,-319.7028164,4148.126394,5846.666152,-9994.792546,0
0.1275,122.2928555,196.2263463,-318.5192018,3858.794476,6100.263257,-9959.057734,0
0.1276,112.8975956,204.1236516,-317.0212472,3565.654391,6347.84014,-9913.494531,0
0.1277,103.3909194,211.8195114,-315.2104308,3268.995433,6589.15247,-9858.147903,0
0.1278,93.78220885,219.306331,-313.0885399,2969.110368,6823.962103,-9793.07247,0
0.1279,84.0809466,226.5767217,-310.6576683,2666.295146,7052.037308,-9718.332455,0
0.128,74.2967066,233.6235085,-307.9202151,2360.848611,7273.153005,-9634.001616,0
0.1281,64.43914472,240.4397372,-304.8788819,2053.0722,7487.090977,-9540.163177,0
0.1282,54.51798919,247.0186808,-301.53667,1743.269652,7693.640095,-9436.909747,0
0.1283,44.54303099,253.3538469,-297.8968779,1431.746704,7892.596518,-9324.343223,0
0.1284,34.5241142,259.4389832,-293.9630974,1118.810793,8083.763902,-9202.574695,0
0.1285,24.47112627,265.2680846,-289.7392109,804.7707474,8266.953587,-9071.724334,0
0.1286,14.3939883,270.8353985,-285.2293868,489.9364876,8441.984787,-8931.921274,0
0.1287,4.302645197,276.1354305,-280.4380757,174.6187168,8608.684766,-8783.303483,0
0.1288,-5.792944093,281.1629502,-275.3700061,-140.8713844,8766.889014,-8626.017629,0
0.1289,-15.88281645,285.9129959,-270.0301795,-456.2224654,8916.4414,-8460.218935,0
0.129,-25.95701438,290.3808801,-264.4238657,-771.1233127,9057.194335,-8286.071023,0
0.1291,-36.00559586,294.5621934,-258.5565976,-1085.263157,9189.008913,-8103.745756,0
0.1292,-46.01864418,298.4528094,-252.4341652,-1398.331981,9311.755049,-7913.423068,0
0.1293,-55.98627764,302.0488885,-246.0626109,-1710.020822,9425.311606,-7715.290784,0
0.1294,-65.89865941,305.3468818,-239.4482224,-2020.022082,9529.566519,-7509.544436,0
0.1295,-75.74600715,308.3435346,-232.5975275,-2328.029828,9624.4169,-7296.387073,0
0.1296,-85.51860273,311.0358896,-225.5172868,-2633.740091,9709.769144,-7076.029053,0
0.1297,-95.20680177,313.4212897,-218.2144879,-2936.851174,9785.539018,-6848.687844,0
0.1298,-104.8010432,315.4973808,-210.6963376,-3237.063942,9851.651746,-6614.587804,0
0.1299,-114.2918586,317.2621141,-202.9702554,-3534.082122,9908.042083,-6373.959961,0
0.13,-123.6698818,318.7137479,-195.0438661,-3827.612592,9954.654379,-6127.041787,0
0.1301,-132.9258577,319.8508498,-186.9249921,-4117.365673,9991.442633,-5874.07696,0
0.1302,-142.0506519,320.6722976,-178.6216457,-4403.055415,10018.37054,-5615.315125,0
0.1303,-151.0352592,321.1772804,-170.1420212,-4684.399875,10035.41152,-5351.011649,0
0.1304,-159.870813,321.3653001,-161.4944872,-4961.1214,10042.54877,-5081.427368,0
0.1305,-168.5485935,321.2361711,-152.6875775,-5232.946901,10039.77523,-4806.828329,0
0.1306,-177.060037,320.7900207,-143.7299837,-5499.608118,10027.09365,-4527.485528,0
0.1307,-185.3967435,320.0272893,-134.6305457,-5760.841888,10004.51653,-4243.674642,0
0.1308,-193.5504859,318.9487296,-125.3982437,-6016.390405,9972.066164,-3955.675759,0
0.1309,-201.5132173,317.555406,-116.0421887,-6266.001475,9929.774574,-3663.773099,0
0.131,-209.2770794,315.8486935,-106.5716141,-6509.42876,9877.683494,-3368.254734,0
0.1311,-216.8344104,313.8302765,-96.99586614,-6746.432028,9815.844334,-3069.412306,0
0.1312,-224.177752,311.502147,-87.324395,-6976.777385,9744.31812,-2767.540735,0
0.1313,-231.2998572,308.8666024,-77.56674522,-7200.237507,9663.175441,-2462.937934,0
0.1314,-238.1936974,305.9262438,-67.73254643,-7416.591867,9572.496374,-2155.904507,0
0.1315,-244.8524691,302.6839729,-57.8315038,-7625.62695,9472.370409,-1846.743459,0
0.1316,-251.269601,299.1429895,-47.87338846,-7827.136462,9362.896358,-1535.759896,0
0.1317,-257.4387602,295.306788,-37.86802787,-8020.921538,9244.182259,-1223.260721,0
0.1318,-263.3538583,291.1791544,-27.8252961,-8206.790935,9116.345267,-909.5543322,0
0.1319,-269.0090581,286.7641622,-17.75510413,-8384.561224,8979.511544,-594.9503203,0
0.132,-274.3987783,282.0661683,-7.66739001,-8554.056966,8833.816127,-279.7591614,0
0.1321,-279.5177001,277.0898092,2.427890894,-8715.110889,8679.4028,35.70808878,0
0.1322,-284.3607716,271.8399959,12.52077576,-8867.564052,8516.42395,351.1401022,0
0.1323,-288.9232135,266.3219093,22.60130413,-9011.266004,8345.040418,666.2255855,0
0.1324,-293.2005229,260.5409952,32.65952774,-9146.074926,8165.421339,980.6535874,0
0.1325,-297.1884789,254.5029585,42.68552034,-9271.85778,7977.743974,1294.113805,0
0.1326,-300.8831457,248.2137582,52.66938749,-9388.490432,7782.19354,1606.296892,0
0.1327,-304.2808772,241.6796009,62.6012763,-9495.85778,7578.96302,1916.894761,0
0.1328,-307.3783201,234.9069349,72.47138522,-9593.853866,7368.252978,2225.600888,0
0.1329,-310.1724178,227.9024442,82.26997362,-9682.38198,7150.271361,2532.110619,0
0.133,-312.6604128,220.6730413,91.98737149,-9761.354754,6925.233288,2836.121466,0
0.1331,-314.8398497,213.2258607,101.6139889,-9830.694252,6693.360847,3137.333405,0
0.1332,-316.7085776,205.568252,111.1403256,-9890.332045,6454.882867,3435.449178,0
0.1333,-318.2647524,197.7077722,120.5569802,-9940.209277,6210.034696,3730.174581,0
0.1334,-319.5068384,189.6521787,129.8546597,-9980.276725,5959.057971,4021.218754,0
0.1335,-320.4336096,181.4094214,139.0241882,-10010.49485,5702.200375,4308.294472,0
0.1336,-321.0441516,172.9876349,148.0565167,-10030.83382,5439.715396,4591.118427,0
0.1337,-321.3378617,164.3951305,156.9427313,-10041.27358,5171.862075,4869.411506,0
0.1338,-321.3144502,155.6403879,165.6740623,-10041.80382,4898.90475,5142.899065,0
0.1339,-320.9739401,146.7320471,174.241893,-10032.424,4621.112797,5411.311207,0
0.134,-320.3166675,137.6788995,182.637768,-10013.14341,4338.760365,5674.383041,0
0.1341,-319.343281,128.4898794,190.8534016,-9983.981046,4052.126099,5931.854947,0
0.1342,-318.0547412,119.1740553,198.880686,-9944.965705,3761.492874,6183.472831,0
0.1343,-316.4523198,109.7406208,206.7116991,-9896.135887,3467.14751,6428.988376,0
0.1344,-314.5375982,100.1988855,214.3387127,-9837.539779,3169.38049,6668.159289,0
0.1345,-312.3124659,90.5582661,221.7541998,-9769.235211,2868.485674,6900.749537,0
0.1346,-309.779119,80.82827659,228.9508424,-9691.28959,2564.760009,7126.529581,0
0.1347,-306.9400574,71.01851932,235.9215381,-9603.779839,2258.503235,7345.276603,0
0.1348,-303.7980831,61.13867535,242.6594077,-9506.792319,1950.017592,7556.774727,0
0.1349,-300.3562967,51.19849488,249.1578018,-9400.422746,1639.607516,7760.81523,0
0.135,-296.6180949,41.20778769,255.4103072,-9284.776093,1327.579346,7957.196747,0
0.1351,-292.5871669,31.17641338,261.4107535,-9159.966491,1014.241016,8145.725475,0
0.1352,-288.2674907,21.11427172,267.1532189,-9026.11711,699.9017515,8326.215358,0
0.1353,-283.6633292,11.03129282,272.6320364,-8883.360043,384.8717688,8498.488275,0
0.1354,-278.7792263,0.937427363,277.8417989,-8731.836176,69.46196419,8662.374212,0
0.1355,-273.620002,-9.15736322,282.7773652,-8571.695044,-246.016391,8817.711435,0
0.1356,-268.1907477,-19.24311659,287.4338643,-8403.094686,-561.2519577,8964.346644,0
0.1357,-262.4968216,-29.30987933,291.8067009,-8226.201491,-875.9336365,9102.135128,0
0.1358,-256.5438427,-39.34771675,295.8915595,-8041.190031,-1189.750875,9230.940906,0
0.1359,-250.3376861,-49.34672273,299.6844088,-7848.242891,-1502.393972,9350.636863,0
0.136,-243.8844764,-59.29702945,303.1815059,-7647.550484,-1813.554388,9461.104873,0
0.1361,-237.1905822,-69.18881717,306.3793994,-7439.310872,-2122.925045,9562.235917,0
0.1362,-230.2626095,-79.01232387,309.2749334,-7223.729561,-2430.200631,9653.930192,0
0.1363,-223.1073954,-88.75785495,311.8652504,-7001.019303,-2735.077903,9736.097206,0
0.1364,-215.7320012,-98.41579274,314.147794,-6771.399888,-3037.255983,9808.655871,0
0.1365,-208.1437056,-107.976606,316.1203117,-6535.097921,-3336.436658,9871.534579,0
0.1366,-200.3499973,-117.4308594,317.7808568,-6292.346605,-3632.324672,9924.671277,0
0.1367,-192.3585678,-126.7692228,319.1277905,-6043.385504,-3924.628021,9968.013526,0
0.1368,-184.1773035,-135.9824802,320.1597837,-5788.460315,-4213.058236,10001.51855,0
0.1369,-175.8142785,-145.0615393,320.8758178,-5527.822617,-4497.330671,10025.15329,0
0.137,-167.277746,-153.9974402,321.2751862,-5261.729628,-4777.164784,10038.89441,0
0.1371,-158.5761306,-162.7813642,321.3574948,-4990.443951,-5052.284411,10042.72836,0
0.1372,-149.7180197,-171.4046427,321.1226624,-4714.23331,-5322.418044,10036.65135,0
0.1373,-140.7121551,-179.8587655,320.5709206,-4433.370293,-5587.299093,10020.66939,0
0.1374,-131.5674247,-188.1353893,319.702814,-4148.132078,-5846.666152,9994.79823,0
0.1375,-122.2928531,-196.2263463,318.5191994,-3858.80016,-6100.263258,9959.063418,0
0.1376,-112.8975932,-204.1236516,317.0212448,-3565.660074,-6347.84014,9913.500215,0
0.1377,-103.390917,-211.8195114,315.2104285,-3269.001116,-6589.152471,9858.153587,0
0.1378,-93.78220648,-219.306331,313.0885375,-2969.116051,-6823.962103,9793.078154,0
0.1379,-84.08094422,-226.5767217,310.6576659,-2666.30083,-7052.037309,9718.338139,0
0.138,-74.29670422,-233.6235085,307.9202128,-2360.854294,-7273.153005,9634.007299,0
0.1381,-64.43914235,-240.4397372,304.8788795,-2053.077883,-7487.090978,9540.168861,0
0.1382,-54.51798682,-247.0186808,301.5366676,-1743.275335,-7693.640095,9436.91543,0
0.1383,-44.54302861,-253.3538469,297.8968755,-1431.752388,-7892.596519,9324.348907,0
0.1384,-34.52411182,-259.4389832,293.963095,-1118.816476,-8083.763903,9202.580379,0
0.1385,-24.47112389,-265.2680846,289.7392085,-804.7764306,-8266.953588,9071.730018,0
0.1386,-14.39398592,-270.8353985,285.2293844,-489.9421707,-8441.984787,8931.926958,0
0.1387,-4.302642819,-276.1354305,280.4380733,-174.6243999,-8608.684767,8783.309167,0
0.1388,5.792946471,-281.1629502,275.3700037,140.8657013,-8766.889014,8626.023313,0
0.1389,15.88281882,-285.9129959,270.0301771,456.2167823,-8916.441401,8460.224619,0
0.139,25.95701675,-290.3808801,264.4238634,771.1176296,-9057.194336,8286.076706,0
0.1391,36.00559824,-294.5621934,258.5565952,1085.257474,-9189.008914,8103.75144,0
0.1392,46.01864655,-298.4528094,252.4341629,1398.326298,-9311.755049,7913.428752,0
0.1393,55.98628002,-302.0488885,246.0626085,1710.015139,-9425.311607,7715.296468,0
0.1394,65.89866178,-305.3468818,239.44822,2020.016399,-9529.56652,7509.55012,0
0.1395,75.74600953,-308.3435346,232.5975251,2328.024145,-9624.416901,7296.392756,0
0.1396,85.51860511,-311.0358896,225.5172845,2633.734408,-9709.769145,7076.034736,0
0.1397,95.20680415,-313.4212897,218.2144855,2936.845491,-9785.539018,6848.693527,0
0.1398,104.8010456,-315.4973808,210.6963352,3237.058259,-9851.651747,6614.593487,0
0.1399,114.291861,-317.2621141,202.970253,3534.076439,-9908.042084,6373.965645,0
0.14,123.6698842,-318.7137479,195.0438638,3827.606909,-9954.65438,6127.047471,0
0.1401,132.9258601,-319.8508498,186.9249897,4117.35999,-9991.442634,5874.082644,0
0.1402,142.0506543,-320.6722976,178.6216433,4403.049732,-10018.37054,5615.320809,0
0.1403,151.0352616,-321.1772804,170.1420189,4684.394192,-10035.41152,5351.017333,0
0.1404,159.8708153,-321.3653001,161.4944848,4961.115717,-10042.54877,5081.433052,0
0.1405,168.5485959,-321.2361711,152.6875752,5232.941218,-10039.77523,4806.834013,0
0.1406,177.0600393,-320.7900207,143.7299813,5499.602435,-10027.09365,4527.491211,0
0.1407,185.3967459,-320.0272893,134.6305434,5760.836205,-10004.51653,4243.680326,0
0.1408,193.5504883,-318.9487296,125.3982413,6016.384722,-9972.066165,3955.681443,0
0.1409,201.5132196,-317.555406,116.0421863,6265.995792,-9929.774574,3663.778783,0
0.141,209.2770818,-315.8486935,106.5716117,6509.423077,-9877.683495,3368.260418,0
0.1411,216.8344128,-313.8302765,96.99586376,6746.426345,-9815.844335,3069.41799,0
0.1412,224.1777544,-311.502147,87.32439262,6976.771702,-9744.318121,2767.546419,0
0.1413,231.2998596,-308.8666024,77.56674284,7200.231824,-9663.175441,2462.943617,0
0.1414,238.1936997,-305.9262438,67.73254406,7416.586184,-9572.496375,2155.91019,0
0.1415,244.8524715,-302.6839729,57.83150143,7625.621267,-9472.37041,1846.749143,0
0.1416,251.2696034,-299.1429895,47.87338608,7827.130779,-9362.896359,1535.76558,0
0.1417,257.4387625,-295.306788,37.86802549,8020.915855,-9244.182259,1223.266405,0
0.1418,263.3538607,-291.1791544,27.82529372,8206.785252,-9116.345268,909.5600157,0
0.1419,269.0090604,-286.7641622,17.75510175,8384.555541,-8979.511545,594.9560038,0
0.142,274.3987807,-282.0661683,7.667387632,8554.051283,-8833.816128,279.7648449,0
0.1421,279.5177025,-277.0898092,-2.427893272,8715.105206,-8679.402801,-35.70240528,0
0.1422,284.360774,-271.8399959,-12.52077814,8867.55837,-8516.423951,-351.1344187,0
0.1423,288.9232158,-266.3219093,-22.60130651,9011.260321,-8345.040419,-666.219902,0
0.1424,293.2005253,-260.5409952,-32.65953012,9146.069243,-8165.421339,-980.647904,0
0.1425,297.1884813,-254.5029585,-42.68552272,9271.852097,-7977.743975,-1294.108122,0
0.1426,300.8831481,-248.2137582,-52.66938987,9388.484749,-7782.19354,-1606.291209,0
0.1427,304.2808795,-241.6796009,-62.60127868,9495.852098,-7578.96302,-1916.889077,0
0.1428,307.3783225,-234.9069349,-72.47138759,9593.848184,-7368.252979,-2225.595205,0
0.1429,310.1724202,-227.9024442,-82.269976,9682.376297,-7150.271361,-2532.104936,0
0.143,312.6604152,-220.6730413,-91.98737387,9761.349071,-6925.233289,-2836.115782,0
0.1431,314.839852,-213.2258607,-101.6139913,9830.688569,-6693.360848,-3137.327722,0
0.1432,316.70858,-205.568252,-111.140328,9890.326362,-6454.882867,-3435.443495,0
0.1433,318.2647548,-197.7077722,-120.5569826,9940.203594,-6210.034697,-3730.168897,0
0.1434,319.5068407,-189.6521787,-129.8546621,9980.271042,-5959.057972,-4021.213071,0
0.1435,320.433612,-181.4094214,-139.0241906,10010.48917,-5702.200376,-4308.288789,0
0.1436,321.044154,-172.9876349,-148.0565191,10030.82814,-5439.715397,-4591.112744,0
0.1437,321.3378641,-164.3951305,-156.9427336,10041.2679,-5171.862076,-4869.405822,0
0.1438,321.3144526,-155.6403879,-165.6740647,10041.79813,-4898.904751,-5142.893382,0
0.1439,320.9739425,-146.7320471,-174.2418954,10032.41832,-4621.112798,-5411.305524,0
0.144,320.3166699,-137.6788995,-182.6377704,10013.13772,-4338.760365,-5674.377358,0
0.1441,319.3432834,-128.4898794,-190.853404,9983.975363,-4052.1261,-5931.849264,0
0.1442,318.0547436,-119.1740553,-198.8806883,9944.960022,-3761.492875,-6183.467148,0
0.1443,316.4523222,-109.7406208,-206.7117014,9896.130204,-3467.147511,-6428.982693,0
0.1444,314.5376006,-100.1988855,-214.338715,9837.534097,-3169.380491,-6668.153606,0
0.1445,312.3124683,-90.5582661,-221.7542022,9769.229529,-2868.485675,-6900.743854,0
0.1446,309.7791213,-80.82827659,-228.9508448,9691.283907,-2564.76001,-7126.523898,0
0.1447,306.9400598,-71.01851932,-235.9215405,9603.774156,-2258.503236,-7345.27092,0
0.1448,303.7980854,-61.13867535,-242.6594101,9506.786637,-1950.017593,-7556.769044,0
0.1449,300.3562991,-51.19849488,-249.1578042,9400.417063,-1639.607517,-7760.809546,0
0.145,296.6180973,-41.20778769,-255.4103096,9284.770411,-1327.579347,-7957.191064,0
0.1451,292.5871693,-31.17641338,-261.4107559,9159.960808,-1014.241016,-8145.719792,0
0.1452,288.267493,-21.11427172,-267.1532213,9026.111427,-699.9017521,-8326.209675,0
0.1453,283.6633316,-11.03129282,-272.6320388,8883.354361,-384.8717695,-8498.482591,0
0.1454,278.7792287,-0.937427362,-277.8418013,8731.830494,-69.46196487,-8662.368529,0
0.1455,273.6200043,9.15736322,-282.7773676,8571.689361,246.0163903,-8817.705752,0
0.1456,268.1907501,19.24311659,-287.4338667,8403.089004,561.251957,-8964.340961,0
0.1457,262.4968239,29.30987933,-291.8067033,8226.195809,875.9336358,-9102.129444,0
0.1458,256.5438451,39.34771675,-295.8915619,8041.184349,1189.750874,-9230.935223,0
0.1459,250.3376885,49.34672273,-299.6844112,7848.237208,1502.393971,-9350.63118,0
0.146,243.8844788,59.29702945,-303.1815083,7647.544802,1813.554388,-9461.09919,0
0.1461,237.1905846,69.18881717,-306.3794017,7439.30519,2122.925044,-9562.230234,0
0.1462,230.2626119,79.01232387,-309.2749357,7223.723878,2430.200631,-9653.924509,0
0.1463,223.1073978,88.75785495,-311.8652527,7001.013621,2735.077902,-9736.091523,0
0.1464,215.7320036,98.41579274,-314.1477964,6771.394206,3037.255982,-9808.650188,0
0.1465,208.143708,107.976606,-316.1203141,6535.092239,3336.436657,-9871.528896,0
